-5.12695 0.732422 1.2207
-5.61523 0.732422 1.70898
-6.10352 0.732422 1.70898
-6.5918 0.732422 1.70898
-6.10352 1.2207 1.70898
-7.08008 0.732422 1.2207
-7.56836 0.732422 1.2207
-6.5918 0.732422 1.70898
-6.5918 1.2207 1.2207
-6.10352 -0.244141 1.70898
-6.10352 0.244141 1.70898
-5.12695 1.2207 1.2207
-6.10352 1.2207 1.70898
-5.12695 1.2207 1.2207
-5.12695 1.2207 1.2207
-5.12695 1.70898 1.2207
-5.61523 1.2207 0.732422
-7.08008 1.70898 1.70898
-5.61523 1.2207 0.732422
-5.12695 1.2207 0.732422
-3.66211 0.732422 0.732422
-5.12695 1.2207 1.70898
-8.05664 0.732422 -0.732422
-7.56836 0.732422 -0.732422
-6.5918 1.2207 -0.732422
-6.5918 1.2207 -0.732422
-7.08008 0.732422 1.2207
-7.56836 0.732422 -0.244141
-6.5918 1.2207 -0.244141
-7.08008 1.2207 -0.732422
-7.08008 0.244141 0.732422
-7.08008 0.244141 0.732422
-7.56836 0.732422 0.732422
-7.08008 1.2207 -1.2207
-6.5918 1.2207 -0.732422
-7.08008 1.70898 -1.2207
-7.56836 1.70898 -1.2207
-6.5918 1.70898 0.244141
-6.10352 1.2207 0.244141
-6.5918 1.2207 0.244141
-6.5918 1.70898 -0.244141
-6.5918 1.70898 -0.244141
-6.10352 -2.68555 0.732422
-6.10352 -2.68555 1.2207
-6.10352 -3.17383 1.2207
-3.66211 -1.2207 1.70898
-7.08008 -0.732422 0.732422
-6.5918 -1.70898 2.68555
-3.66211 -0.732422 1.70898
-10.0098 -2.68555 -0.732422
-8.54492 -2.68555 -0.244141
-10.0098 -2.68555 -0.244141
-7.56836 -1.70898 -1.70898
-8.54492 -2.19727 -1.70898
-6.5918 -3.17383 -0.244141
-7.56836 -0.244141 0.732422
-7.56836 -0.732422 0.732422
-9.0332 -2.19727 0.244141
-10.9863 -2.68555 0.732422
-7.08008 -1.70898 0.244141
-7.56836 1.2207 -3.66211
-8.54492 2.19727 -4.15039
-7.56836 0.244141 -3.66211
-8.54492 1.70898 -2.68555
-8.54492 1.70898 -2.68555
-9.0332 1.70898 -2.68555
-9.0332 1.70898 -3.17383
-8.54492 0.732422 -3.17383
-7.56836 1.70898 -3.66211
-6.10352 1.70898 -4.15039
-6.5918 1.70898 -2.19727
-7.56836 1.70898 -2.68555
-5.12695 1.2207 -6.10352
-7.08008 1.70898 -7.56836
-7.56836 1.2207 -7.56836
-4.15039 1.2207 -6.10352
-4.15039 0.732422 -6.10352
-4.63867 0.732422 -6.10352
-4.63867 1.2207 -6.10352
-4.63867 1.2207 -6.10352
-7.56836 1.2207 -8.05664
-8.05664 1.2207 -8.05664
-5.12695 0.244141 -7.08008
-4.15039 0.732422 -6.10352
-5.61523 0.732422 -7.56836
-4.63867 0.732422 -7.08008
-4.63867 0.732422 -6.10352
-4.63867 0.732422 -6.10352
-7.56836 1.70898 -5.61523
-8.05664 1.70898 -5.61523
-6.5918 1.70898 -5.61523
-8.05664 3.17383 -8.05664
-4.63867 1.70898 -6.10352
-4.63867 1.70898 -7.08008
-4.63867 1.70898 -7.08008
-5.12695 2.19727 -7.08008
-5.61523 2.19727 -6.5918
-5.12695 1.70898 -7.08008
-4.63867 1.70898 -4.63867
-4.15039 1.70898 -4.15039
-7.08008 2.19727 -5.61523
-5.12695 1.70898 -4.15039
-5.12695 1.70898 -5.12695
-8.54492 -2.68555 -4.63867
-10.0098 -3.17383 -5.61523
-8.54492 -2.68555 -5.61523
-9.52148 -2.19727 -5.61523
-9.52148 -2.68555 -5.61523
-6.5918 -3.17383 -5.12695
-9.0332 -2.68555 -2.68555
-6.5918 -1.2207 -2.68555
-10.0098 -2.68555 -4.15039
-9.0332 -4.15039 -4.15039
-7.56836 -0.244141 -3.66211
-6.5918 -0.244141 -3.66211
-7.08008 -0.244141 -3.66211
-7.08008 -0.244141 -4.15039
-8.05664 -1.70898 -5.61523
-8.05664 -1.70898 -5.61523
-9.52148 -2.19727 -5.61523
-7.56836 -1.70898 -4.63867
-6.10352 -0.244141 -3.17383
-7.56836 -1.70898 -3.66211
-9.52148 -3.17383 -11.4746
-8.54492 -3.17383 -11.4746
-9.52148 -2.68555 -11.9629
-6.5918 -3.17383 -10.498
-10.9863 -3.66211 -16.3574
-8.54492 -3.17383 -13.916
-7.56836 -2.19727 -10.498
-7.56836 -3.17383 -8.54492
-6.5918 -3.17383 -8.05664
-5.12695 -2.68555 -7.56836
-8.54492 -2.19727 -7.08008
-8.05664 -2.19727 -7.08008
-11.4746 -3.17383 -9.0332
-9.0332 -2.19727 -6.10352
-9.52148 -2.19727 -8.54492
-10.9863 -3.17383 -9.52148
-6.5918 -3.17383 -6.10352
-7.08008 -3.17383 -6.10352
-7.08008 -3.17383 -5.61523
-8.05664 -3.66211 -6.10352
-7.56836 -3.17383 -6.10352
-8.54492 -3.66211 -8.54492
-7.56836 -3.17383 -7.08008
-7.56836 -3.17383 -7.08008
-7.56836 -3.17383 -7.08008
-7.56836 -0.244141 -8.05664
-11.4746 0.244141 -12.9395
-8.05664 0.244141 -8.05664
-9.0332 -1.70898 -11.4746
-8.05664 -2.19727 -10.498
-8.05664 -1.70898 -12.4512
-9.0332 -1.70898 -11.4746
-8.54492 -1.70898 -6.10352
-13.916 -3.17383 -12.9395
-8.54492 -0.244141 -12.4512
-6.5918 -3.17383 -6.10352
-6.10352 -3.17383 -6.5918
-6.5918 -3.17383 -9.52148
-7.08008 -1.70898 -3.66211
-8.54492 -1.70898 -4.63867
-9.0332 -3.66211 -6.5918
-4.15039 1.70898 -5.61523
-7.56836 1.2207 -5.12695
-4.15039 1.2207 -6.10352
-6.10352 1.2207 -2.19727
-9.0332 -3.66211 0.244141
-9.52148 -3.17383 0.244141
-9.0332 -3.66211 -1.2207
-8.05664 -4.15039 -1.2207
-9.52148 -3.66211 -1.2207
-9.0332 -3.17383 -0.732422
-6.5918 -0.244141 0.732422
-7.56836 0.244141 1.70898
-6.5918 -2.19727 -2.68555
-6.10352 -1.2207 -2.68555
-7.56836 -0.244141 -6.10352
-8.05664 0.244141 -6.10352
-13.4277 -0.244141 -10.0098
-8.54492 -1.70898 -8.54492
-9.0332 0.244141 -1.2207
-7.56836 0.244141 -0.732422
-7.56836 0.244141 -0.244141
-8.05664 1.70898 -1.2207
-8.54492 1.70898 -1.2207
-6.5918 1.2207 -0.732422
-6.5918 1.2207 -0.732422
-6.5918 1.2207 -1.2207
-7.56836 0.732422 -0.732422
-8.05664 1.2207 -0.732422
